time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsMutated,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-01-09 23:07:22.356 UTC,125,0,0,0,0,0,3167333,1160,21400,80,1,0,0,0,0,0,38,6,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21005,10,19791,19791,1,3,1,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420844842309,3145728,0,0,0,18,1,0,1,4,1,0,0,3,2,0,0,0,18,0,2048,1,0,0,0,0,116736,30,1322,1,0,0,0,0,0,0,4,41,38951352,-1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:16:47.628 UTC,125,0,0,0,0,0,3167565,1160,21552,160,3,0,0,0,0,0,40,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23741,11,21778,21778,1,0,3,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420845407581,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,120832,32,2071,1,0,0,0,0,0,0,4,35,37776424,-1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:18:50.552 UTC,125,0,0,0,0,0,3167637,1160,21704,80,0,0,0,0,0,0,38,5,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25709,12,24514,24514,1,3,1,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420845530506,3145728,0,0,0,18,1,15,1,5,1,0,0,3,2,0,0,0,18,1,2048,1,0,0,0,0,114688,29,1303,1,0,0,0,0,0,0,4,41,38860016,-1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:19:46.030 UTC,125,0,0,0,0,0,3169173,1392,23104,216,3,0,0,0,0,0,39,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28531,13,26482,26482,1,1,2,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420845585968,3145728,0,0,0,22,1,0,1,5,1,0,0,3,2,0,0,0,22,1,2048,1,0,0,0,0,135168,36,2157,1,0,0,0,0,0,0,4,30,36975440,-1,0,0,0,0,0,0,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:20:05.440 UTC,125,0,0,0,0,0,3172621,1392,26520,248,1,0,0,0,0,0,42,7,0,0,0,0,0,0,6,0,6,6,0,3,1,11,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30533,14,29304,29304,1,3,1,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420845605393,3145728,0,0,0,24,1,0,1,5,1,0,0,3,2,0,0,0,24,1,2048,1,0,0,0,0,139264,38,1337,1,0,0,0,0,0,0,4,29,36841168,-1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:23:25.799 UTC,125,0,0,0,0,0,3168093,1160,22160,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32701,15,31306,31306,1,2,1,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420845805736,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,129024,33,1503,1,0,0,0,0,0,0,4,29,37814720,-1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09 23:27:34.724 UTC,125,0,0,0,0,0,3168245,1160,22312,80,2,0,0,0,0,0,40,7,0,0,0,0,0,0,6,0,5,5,0,2,1,9,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35935,16,33480,33480,1,1,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420846054646,3145728,0,0,0,19,1,0,1,4,1,0,0,3,2,0,0,0,19,0,2048,1,0,0,0,0,135168,33,2564,1,0,0,0,0,0,0,4,30,37766528,-1,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 04:06:09.304 UTC,125,0,0,0,0,0,3173165,1392,26976,336,1,0,0,0,0,0,44,7,0,0,0,0,0,0,6,0,6,6,0,3,1,11,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37820,17,36717,36717,1,3,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420862769241,3145728,0,0,0,25,1,0,1,5,1,0,0,3,2,0,0,0,25,1,2048,1,0,0,0,0,149504,40,1212,1,0,0,0,0,0,0,4,29,38013384,-1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 04:09:17.335 UTC,125,0,0,0,0,0,3168549,1160,22616,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39945,18,38602,38602,1,3,1,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420862957272,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,137216,34,1452,1,0,0,0,0,0,0,4,64,36598968,-1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 04:13:51.728 UTC,125,0,0,0,0,0,3168701,1160,22768,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42076,19,40727,40727,1,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420863231665,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,21,0,2048,1,0,0,0,0,137216,34,1458,1,0,0,0,0,0,0,4,30,37823448,-1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 04:20:01.486 UTC,125,0,0,0,0,0,3166805,1160,20872,80,3,0,0,0,0,0,42,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46005,20,42858,42858,1,0,4,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420863601423,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,145408,35,3256,1,0,0,0,0,0,0,4,76,36536232,-1,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 04:22:38.675 UTC,125,0,0,0,0,0,3169005,1160,23072,80,0,0,0,0,0,0,38,5,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47871,21,46787,46787,1,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420863758613,3145728,0,0,0,17,1,0,1,4,1,0,0,3,2,0,0,0,17,0,2048,1,0,0,0,0,139264,32,1193,1,0,0,0,0,0,0,4,27,36762680,-1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 06:33:00.369 UTC,125,0,0,0,0,0,3169157,1160,23224,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49981,22,48653,48653,1,3,1,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420871580322,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,145408,35,1437,1,0,0,0,0,0,0,4,29,36432632,-1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 06:34:35.174 UTC,125,0,0,0,0,0,3169309,1160,23376,80,3,0,0,0,0,0,38,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52097,23,50763,50763,1,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420871675112,3145728,0,0,0,20,1,15,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,153600,36,1443,1,0,0,0,0,0,0,4,33,37792728,-1,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 09:03:22.350 UTC,125,0,0,0,0,0,3171957,1392,25992,112,3,0,0,0,0,0,39,8,0,0,0,0,0,0,6,0,5,6,0,3,2,9,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54445,24,52879,52879,1,3,1,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420880602288,3145728,0,0,0,22,1,16,1,5,1,0,0,3,2,0,0,0,23,1,2048,1,0,0,0,0,161792,40,1675,1,0,0,0,0,0,0,4,28,36807776,-1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 09:08:38.644 UTC,125,0,0,0,0,0,3169693,1160,23680,160,3,0,0,0,0,0,40,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58571,25,55227,55227,1,1,2,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420880918581,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,153600,36,3453,1,0,0,0,0,0,0,4,28,36643656,-1,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10 09:09:31.125 UTC,125,0,0,0,0,0,3172261,1392,26296,112,1,0,0,0,0,0,39,6,0,0,0,0,0,0,6,0,5,6,0,3,2,9,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60629,26,59353,59353,1,3,1,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420880971062,3145728,0,0,0,21,1,0,1,5,1,0,0,3,2,0,0,0,21,1,2048,1,0,0,0,0,165888,39,1385,1,0,0,0,0,0,0,4,31,36160784,-1,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:31:53.940 UTC,125,0,0,0,0,0,3174789,1392,28496,440,3,0,0,0,0,0,44,9,0,0,0,0,0,0,6,0,6,6,0,3,1,11,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62988,27,61411,61411,1,2,1,4,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420965113814,3145728,0,0,0,27,1,0,1,5,1,0,0,3,2,0,0,0,27,1,2048,1,0,0,0,0,178176,45,1686,1,0,0,0,0,0,0,4,106,32067368,-1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:37:38.592 UTC,125,0,0,0,0,0,3169989,1160,24136,0,2,0,0,0,0,0,37,7,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65183,28,63770,63770,1,3,1,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420965458544,3145728,0,0,0,19,1,0,1,4,1,0,0,3,2,0,0,0,19,0,2048,1,0,0,0,0,159744,36,1522,1,0,0,0,0,0,0,4,103,32418128,-1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:38:41.697 UTC,125,0,0,0,0,0,3170117,1160,24264,0,3,0,0,0,0,0,37,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,29,65966,65966,1,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420965521214,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,169984,38,1538,1,0,0,0,0,0,0,2,19,15533720,-1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:39:41.707 UTC,125,0,0,0,0,0,3174965,1392,28776,336,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,6,6,0,3,1,11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,29,65966,65966,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420965521214,3145728,0,0,0,7,0,0,0,1,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,16384,8,0,0,0,0,0,0,0,0,1,14,15100016,-1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:40:41.716 UTC,125,0,0,0,0,0,3174965,1392,28776,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,29,65966,65966,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420965521214,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15274520,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:41:49.915 UTC,125,0,0,0,0,0,3159893,1160,13960,80,1,0,0,0,0,0,18,4,0,0,0,0,0,0,2,0,3,3,0,2,1,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67392,29,0,65966,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420965709883,3145728,0,0,0,15,0,0,0,3,0,0,0,3,0,0,0,0,15,1,2048,1,0,0,0,0,153600,30,0,0,0,0,0,0,0,0,4,31,32482664,-1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:42:18.108 UTC,125,0,0,0,0,0,3170245,1160,24392,0,3,0,0,0,0,0,37,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69904,30,68239,68239,1,3,1,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420965737624,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,169984,38,1777,1,0,0,0,0,0,0,2,17,15769664,-1,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:42:31.309 UTC,125,0,0,0,0,0,3175885,1392,30032,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69904,30,68239,68239,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420965737624,3145728,0,0,0,14,0,0,0,1,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,30720,15,0,0,0,0,0,0,0,0,1,18,18447376,-1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:45:37.277 UTC,125,0,0,0,0,0,3163453,1160,17272,328,1,0,0,0,0,0,19,5,0,0,0,0,0,0,2,0,4,4,0,3,1,7,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71064,31,0,70083,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1420965937231,3145728,0,0,0,19,0,0,0,3,0,0,0,3,0,0,0,0,19,1,2048,1,0,0,0,0,165888,36,0,0,0,0,0,0,0,0,3,122,32315632,-1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:45:53.901 UTC,125,0,0,0,0,0,3170373,1160,24520,0,3,0,0,0,0,0,34,8,0,0,0,0,0,0,6,0,5,5,0,2,1,9,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73710,32,71909,71909,1,3,1,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1420965953386,3145728,0,0,0,20,1,0,1,4,1,0,0,3,2,0,0,0,20,0,2048,1,0,0,0,0,169984,38,1913,1,0,0,0,0,0,0,2,17,16500632,-1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11 08:46:18.132 UTC,125,0,0,0,0,0,3176013,1392,30160,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,6,6,0,3,1,10,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73710,32,71909,71909,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420965953386,3145728,0,0,0,14,0,0,0,1,0,0,0,3,0,0,0,0,14,1,0,0,0,0,0,0,30720,15,0,0,0,0,0,0,0,0,1,11,19931544,-1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
